Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
UV Response Dn,3/144,0.0130260588410749,0.0338677529867946,0,0,6.47823240589198,28.1207332642789,SERPINE1;TFPI;LTBP1
Actin cytoskeleton regulation,4/226,0.00735260923209478,0.0426444807258606,0,0,5.54898648648649,27.2605060852362,PDGFRA;ITGB5;ITGA5;MYL9
H322 Unclassified Unclassified 30609389,8/635,0.00136468995592534,0.0268389024665317,0,0,4.10526315789474,27.081715007557,ABCC4;TGFB1I1;SERPINE1;PECAM1;EMILIN1;TGFBI;NID1;CLU
Adaptive Immune System Homo sapiens R-HSA-1280218,9/762,0.00106307704375903,0.014024439461898,0,0,3.88527246944426,26.6008587182505,LYN;PDGFRA;CDKN1A;ITGB5;CDH1;AP1S2;CTSC;PAG1;ICAM1
Developmental biology,6/420,0.00302311838492379,0.0252420873678342,0,0,4.56241234221599,26.4686819179353,SMAD2;TGFB1;FURIN;TCF4;ITGA5;MYL9
Pathways in cancer,5/325,0.00496531169993374,0.0332312955275837,0,0,4.8640873015873,25.8053412076134,SMAD2;PDGFRA;CDKN1A;TGFB1;CDH1
MAPK1,5/326,0.00502958852292714,0.0315492370983612,0,0,4.84868713840676,25.6612747374484,SMAD2;CDKN1A;TGFB1I1;NID1;TFPI
MCF7 Secretory Unclassified 30609389,16/1808,0.000292352147159462,0.00862438834120412,0,0,3.1146978021978,25.3460137688549,LYN;PHTF2;ABCC4;TGFB1;ITGB5;TMEM40;ACSL4;TFPI;STX11;ICAM1;CDH3;CDH1;SMPD1;ADAM9;ITGA5;PAG1
Fatty Acid Metabolism,3/158,0.0166707800899496,0.0406350264692522,0,0,5.88893300248139,24.109867574879,CA2;ALDH1A1;ACSL4
PI3K-Akt signaling pathway WP4172,5/340,0.00599274709472569,0.0357945164306588,0,0,4.64273868751481,23.7578472899081,PDGFRA;CDKN1A;ITGB5;ITGA5;GNG11
Shigellosis,4/246,0.00983586016182588,0.045244956744399,0,0,5.08522727272727,23.5024984811138,ELMO1;ILK;ITGA5;MYL9
PI3K-Akt signaling pathway,5/354,0.00707949454767705,0.0393034007646898,0,0,4.45331332150816,22.0463625789673,PDGFRA;CDKN1A;ITGB5;ITGA5;GNG11
SRC,4/259,0.0117112772707091,0.0475340077458192,0,0,4.82279411764706,21.447944623246,LYN;TNS3;PAG1;SNCA
Disease Homo sapiens R-HSA-1643685,8/725,0.00311343849544589,0.0305116972553698,0,0,3.57322175732218,20.6247343826425,SMAD2;PDGFRA;CDKN1A;TGFB1;AP1S2;ELMO1;FURIN;DKK1
Pathways in cancer,6/531,0.00928507987252789,0.045244956744399,0,0,3.57732718894009,16.7395533961574,SMAD2;PDGFRA;CDKN1A;TGFB1;CDH1;GNG11
Immune system,9/998,0.00646807366150821,0.0402457916716066,0,0,2.92174941303491,14.7281792661197,SOCS2;LYN;CDKN1A;ITGB5;CDH1;AP1S2;CTSC;PAG1;ICAM1
Signal transduction,9/1020,0.00742470869780608,0.0426444807258606,0,0,2.85485087763416,13.9971677797463,LYN;CDKN1A;ITGB5;CDH1;FURIN;ITGA5;ARHGAP25;GNG11;ICAM1
Signal Transduction Homo sapiens R-HSA-162582,17/2465,0.00305460403913215,0.0305116972553698,0,0,2.38071895424837,13.7869941668938,LYN;SMAD2;PDGFRA;CDKN1A;TGFB1;SERPINE1;FURIN;DKK1;ARHGAP25;GNG11;CDH1;ALDH1A1;ELMO1;ST3GAL6;TCF4;MYL9;PAG1
Immune System Homo sapiens R-HSA-168256,12/1547,0.00554481453586973,0.0442295671117051,0,0,2.56821777570963,13.3416142490916,SOCS2;LYN;PDGFRA;CDKN1A;ITGB5;CDH1;AP1S2;ELMO1;CLU;CTSC;PAG1;ICAM1
