Geneid	Br53_CTC_1
LOC102724835	0
MIR1268A	0
LOC102724891	0
LOC101928039	0
REREP3	0
GOLGA8EP	0
LOC440243	0
HERC2P7	0
HERC2P2	10
LOC101927846	0
GOLGA8I	0
WHAMMP3	0
LOC283683	0
NIPA1	33
NIPA2	85
CYFIP1	328
TUBGCP5	0
GOLGA6L1	0
GOLGA8DP	0
MIR4509-1	0
LOC102723534	0
LOC102723564	0
LOC102723623	0
GOLGA8S	0
GOLGA6L2	0
MIR4508	0
MKRN3	0
MAGEL2	0
NDN	0
LOC101928792	0
PWRN2	0
LOC102723749	0
LOC101928818	0
PWRN3	0
LOC102723790	0
PWRN1	0
NPAP1	0
SNRPN	111
SNURF	111
SNORD107	0
PWARSN	0
PWAR5	0
SNORD64	0
SNORD108	0
SNORD109A	0
SNORD116-1	0
SNORD116-2	0
SNORD116-3	0
SNORD116-4	0
SNORD116-5	0
SNORD116-6	0
SNORD116-7	0
SNORD116-8	0
SNORD116-9	0
SNORD116-10	0
SNORD116-11	0
SNORD116-12	0
SNORD116-13	0
SNORD116-14	0
SNORD116-15	0
SNORD116-16	0
SNORD116-17	0
SNORD116-18	0
SNORD116-19	0
SNORD116-20	0
SNORD116-21	0
SNORD116-22	0
SNORD116-23	0
SNORD116-24	0
SNORD116-25	0
SNORD116-26	0
SNORD116-27	0
SNORD116-28	0
SNORD116-29	0
IPW	8
PWAR1	0
SNORD115-1	0
SNORD115-2	0
SNORD115-3	0
SNORD115-4	0
SNORD115-5	0
SNORD115-6	0
SNORD115-7	0
SNORD115-8	0
SNORD115-9	0
SNORD115-10	0
SNORD115-11	0
SNORD115-12	0
SNORD115-13	0
SNORD115-14	0
SNORD115-15	0
SNORD115-16	0
SNORD115-17	0
SNORD115-18	0
SNORD115-19	0
SNORD115-20	0
SNORD115-21	0
SNORD115-22	0
PWAR4	0
SNORD115-23	0
SNORD115-24	0
SNORD115-25	0
SNORD115-26	0
SNORD115-27	0
SNORD115-28	0
SNORD115-29	0
SNORD115-30	0
SNORD115-31	0
SNORD115-32	0
SNORD115-33	0
SNORD115-34	0
SNORD115-35	0
SNORD115-36	0
SNORD115-37	0
SNORD115-38	0
SNORD115-39	0
SNORD115-40	0
SNORD115-41	0
SNORD115-42	0
SNORD115-43	0
SNORD115-44	0
SNORD115-45	0
SNORD115-47	0
SNORD115-48	0
SNORD109B	0
UBE3A	238
ATP10A	4
MIR4715	0
RP11-1084I9.1	0
TRNAE11	0
LINC00929	0
GABRB3	0
GABRA5	0
GABRG3	0
AC136896.1	0
OCA2	0
HERC2	72
LOC645202	0
GOLGA8F	0
MIR4509-2	0
MIR4509-3	0
GOLGA8G	0
LOC100132202	0
LOC101929047	0
HERC2P9	14
LOC102723873	0
GOLGA8M	0
LOC101929283	0
WHAMMP2	4
LOC100289656	0
LOC646278	0
LOC102723925	0
GOLGA6L7P	0
APBA2	0
FAM189A1	6
NDNL2	32
TJP1	568
GOLGA8J	0
LOC101927852	0
ULK4P3	0
GOLGA8T	0
LOC101929922	0
DKFZP434L187	0
LOC102724055	0
CHRFAM7A	0
GOLGA8R	0
LOC101927788	0
LOC101060569	0
LOC102724005	0
LOC102724016	0
DNM1P50	0
ULK4P2	0
LOC101927579	1
GOLGA8H	0
ARHGAP11B	0
LOC100288637	0
LOC101930434	0
HERC2P10	0
FAN1	47
MTMR10	30
TRPM1	0
MIR211	0
RP11-16E12.2	1
KLF13	1
OTUD7A	0
CHRNA7	0
LOC102724078	0
LOC102724099	0
GOLGA8K	0
LOC101927956	0
ULK4P1	0
GOLGA8O	0
LOC100653133	0
LOC101929887	0
WHAMMP1	1
LOC100996255	0
LOC102724144	0
GOLGA8N	0
LOC101928042	0
LOC102724126	3
ARHGAP11A	2
SCG5	0
GREM1	0
LOC100131315	0
FMN1	41
TMCO5B	0
RP11-489D6.2	0
RYR3	12
AVEN	2
CHRM5	0
EMC7	213
PGBD4	0
KATNBL1	34
EMC4	253
SLC12A6	36
NOP10	161
NUTM1	0
LPCAT4	6
GOLGA8A	8
MIR1233-1	0
GOLGA8B	51
MIR1233-2	0
GJD2	0
RP11-814P5.1	3
ACTC1	0
AQR	26
ZNF770	92
ANP32AP1	4
DPH6	35
MIR3942	0
DPH6-AS1	0
MIR4510	0
LOC100507480	0
LOC102724214	0
C15orf41	10
LOC102724228	0
CSNK1A1P1	2
LOC145845	0
MEIS2	0
MIR8063	0
TMCO5A	0
RP11-1008C21.1	0
SPRED1	10
FAM98B	55
RASGRP1	0
C15orf53	0
LOC102724253	0
LOC101928245	0
C15orf54	0
LOC102724283	0
THBS1	388
FSIP1	1
GPR176	0
LOC100505534	0
EIF2AK4	60
SRP14	491
SRP14-AS1	7
LOC102724328	0
BMF	0
BUB1B	0
PAK6	0
C15orf56	0
ANKRD63	0
PLCB2	0
LINC00984	0
C15orf52	0
PHGR1	0
DISP2	0
KNSTRN	21
IVD	16
BAHD1	14
CHST14	0
C15orf57	64
MRPL42P5	0
RPUSD2	27
TRNAS18	0
CASC5	0
RAD51-AS1	52
RAD51	0
RMDN3	0
GCHFR	5
DNAJC17	16
C15orf62	0
ZFYVE19	65
PPP1R14D	0
LOC102724362	22
SPINT1	1780
RHOV	178
LOC102724381	0
VPS18	115
DLL4	0
CHAC1	0
INO80	16
EXD1	0
CHP1	285
OIP5-AS1	1
OIP5	0
NUSAP1	78
NDUFAF1	96
RTF1	55
ITPKA	0
LTK	0
RPAP1	102
TYRO3	0
MGA	30
MIR626	0
MAPKBP1	8
JMJD7	15
JMJD7-PLA2G4B	22
PLA2G4B	11
SPTBN5	0
MIR4310	0
EHD4	17
LOC101928363	2
LOC101928388	0
PLA2G4E	0
PLA2G4D	0
PLA2G4F	0
VPS39	210
MIR627	0
TMEM87A	653
GANC	1
CAPN3	0
ZNF106	55
SNAP23	80
LRRC57	127
HAUS2	71
STARD9	0
CDAN1	0
LOC102724445	0
TTBK2	0
UBR1	0
TMEM62	102
CCNDBP1	234
EPB42	0
TGM5	0
TGM7	0
LCMT2	56
ADAL	4
ZSCAN29	7
TUBGCP4	9
TP53BP1	56
MAP1A	0
PPIP5K1	0
CKMT1B	0
STRC	0
CATSPER2	5
CKMT1A	2
LOC101930343	0
CATSPER2P1	0
PDIA3	766
ELL3	1
SERF2	659
SERF2-C15ORF63	300
MIR1282	110
SERINC4	6
HYPK	163
MFAP1	88
WDR76	0
FRMD5	0
PIN4P1	4
CASC4	374
CTDSPL2	38
EIF3J-AS1	0
EIF3J	147
SPG11	127
PATL2	0
B2M	10431
TRIM69	1
C15orf43	0
SORD	0
DUOX2	0
DUOXA2	0
DUOXA1	0
DUOX1	0
SHF	5
TRNAH1	0
TRNAH2	1
TRNAH6	0
LOC101928414	0
SLC28A2	0
GATM	0
GATM-AS1	0
LOC102724493	0
SPATA5L1	63
C15orf48	90
MIR147B	17
LOC102724512	1
SLC30A4	1
HMGN2P46	0
BLOC1S6	59
SQRDL	50
SEMA6D	0
RP11-198M11.2	0
LOC102724553	0
SLC24A5	23
MYEF2	101
CTXN2	0
SLC12A1	0
DUT	79
FBN1	9
CEP152	0
LOC101928472	0
SHC4	0
EID1	261
SECISBP2L	31
COPS2	47
GALK2	2
NDUFAF4P1	0
MIR4716	0
FAM227B	9
FGF7	0
DTWD1	37
ATP8B4	0
LOC102724587	0
SLC27A2	10
HDC	0
GABPB1	137
FLJ10038	28
GABPB1-AS1	59
MIR4712	0
USP8	11
USP50	0
TRPM7	112
SPPL2A	255
AP4E1	0
DCAF13P3	1
TNFAIP8L3	0
CYP19A1	0
MIR4713	0
MIR7973-2	0
MIR7973-1	0
GLDN	0
DMXL2	0
SCG3	0
LYSMD2	0
TMOD2	0
TMOD3	74
LOC100422556	8
LEO1	37
MAPK6	11
BCL2L10	0
GNB5	2
RP11-430B1.2	0
MYO5C	44
MIR1266	0
MYO5A	95
ARPP19	334
FAM214A	13
ONECUT1	0
LOC101928499	0
WDR72	0
UNC13C	0
RSL24D1	56
RAB27A	86
LOC101928527	118
PIGB	37
DYX1C1-CCPG1	167
CCPG1	181
MIR628	0
C15orf65	0
DYX1C1	7
PYGO1	0
PRTG	0
NEDD4	38
RFX7	9
LOC102724648	0
TEX9	1
MNS1	0
ZNF280D	64
LOC145783	13
TCF12	148
LINC00926	0
LOC101928611	0
CGNL1	0
GCOM1	48
MYZAP	0
POLR2M	50
ALDH1A2	0
AQP9	0
LOC102724696	0
LOC102724683	0
LOC101928635	0
LOC102724766	0
LIPC	0
RP11-355N15.1	0
LOC101928668	0
ADAM10	203
HSP90AB4P	0
LOC101928725	0
FAM63B	29
SLTM	66
RNF111	5
CCNB2	0
MYO1E	43
MIR2116	0
LDHAL6B	0
FAM81A	0
GCNT3	0
GTF2A2	76
BNIP2	165
FOXB1	0
ANXA2	1590
NARG2	75
RORA	3
RP11-219B17.1	0
LOC100996876	0
LOC102724802	0
LOC102724790	0
LOC101928828	0
LOC101928850	0
LOC100506530	0
VPS13C	14
LOC101928907	0
C2CD4A	9
C2CD4B	0
RP11-299H22.1	0
FLJ38723	0
LOC102724938	0
LOC102724953	0
MIR8067	0
MIR6085	0
TLN2	5
LOC102724972	0
MGC15885	0
MIR190A	0
LOC101928955	0
TPM1	1998
LACTB	46
RPS27L	158
LOC101928972	0
RAB8B	34
APH1B	20
CA12	1357
LOC102723344	0
LOC102723355	0
USP3	75
USP3-AS1	13
FBXL22	0
HERC1	68
MIR422A	0
DAPK2	0
RP11-111E14.1	0
FAM96A	104
SNX1	55
SNX22	502
PPIB	686
CSNK1G1	26
KIAA0101	0
TRIP4	38
LOC102723384	0
ZNF609	0
LOC101930091	0
LOC101929016	0
OAZ2	158
LOC101929042	0
RBPMS2	0
MIR1272	0
PIF1	0
PLEKHO2	0
ANKDD1A	0
SPG21	54
MTFMT	26
SLC51B	0
RASL12	0
KBTBD13	0
UBAP1L	1
PDCD7	2
CLPX	65
CILP	0
PARP16	64
RNU5A-1	0
RNU5B-1	0
IGDCC3	0
IGDCC4	0
DPP8	77
PTPLAD1	208
RNU6-19P	0
VWA9	0
SLC24A1	12
LOC102723464	0
DENND4A	142
MIR4511	0
TRNAQ24	0
RAB11A	477
MEGF11	0
MIR4311	0
DIS3L	35
TIPIN	0
SCARNA14	0
MAP2K1	0
SNAPC5	25
MIR4512	0
RPL4	800
SNORD18C	0
SNORD18B	0
SNORD16	0
SNORD18A	0
ZWILCH	26
LCTL	5
SMAD6	0
LOC102723481	0
LOC102723493	0
SMAD3	33
AAGAB	68
IQCH	0
IQCH-AS1	29
C15orf61	29
MAP2K5	0
SKOR1	0
RP11-34F13.2	0
RNU6-1	0
PIAS1	211
CALML4	1
CLN6	68
FEM1B	103
ITGA11	0
CORO2B	0
ANP32A	34
MIR4312	0
ANP32A-IT1	0
NOX5	2
SPESP1	23
LINC00277	40
GLCE	116
LOC102723548	0
PAQR5	9
KIF23	6
RPLP1	1398
RP11-279F6.1	10
LINC00593	0
LOC101929129	0
TLE3	130
MIR629	0
LOC101929151	0
UACA	19
LARP6	0
LRRC49	0
THAP10	0
CT62	0
THSD4	42
RP11-673C5.2	0
LOC101929173	0
NR2E3	0
MYO9A	0
SENP8	0
GRAMD2	0
PKM	548
LOC102723606	0
PARP6	80
CELF6	0
HEXA	137
HEXA-AS1	0
TMEM202	0
ARIH1	18
LOC102723628	5
MIR630	12
LOC102723640	0
GOLGA6B	0
LOC646670	0
HIGD2B	0
BBS4	0
ADPGK	102
ADPGK-AS1	34
NEO1	0
HCN4	0
C15orf60	18
NPTN	77
NPTN-IT1	0
CD276	34
C15orf59	0
LOC102723657	0
TBC1D21	0
LOXL1-AS1	3
LOXL1	1
STOML1	53
PML	157
GOLGA6A	0
LOC732265	0
LOC283731	0
ISLR2	0
ISLR	0
STRA6	0
LOC102723673	0
CCDC33	1
CYP11A1	0
LOC729739	1
SEMA7A	0
MIR6881	0
UBL7	136
UBL7-AS1	5
LOC101929333	2
LOC102723685	0
LOC102723714	0
ARID3B	19
LOC102723772	0
LOC101929354	0
CLK3	145
LOC102723750	0
EDC3	83
CYP1A1	162
CYP1A2	0
CSK	0
MIR4513	0
LMAN1L	0
CPLX3	0
ULK3	0
MIR6882	0
SCAMP2	286
MPI	0
FAM219B	50
COX5A	203
RPP25	0
SCAMP5	1
PPCDC	0
C15orf39	0
GOLGA6C	0
GOLGA6D	0
COMMD4	154
NEIL1	7
MIR631	0
MAN2C1	84
SIN3A	71
LOC102723785	0
PTPN9	7
SNUPN	7
IMP3	121
SNX33	3
CSPG4	0
ODF3L1	0
DNM1P35	0
LOC101929408	0
MIR4313	0
LOC441728	0
UBE2Q2	4
FBXO22	0
FBXO22-AS1	0
NRG4	0
C15orf27	0
RP11-593F23.1	0
ETFA	205
TYRO3P	0
ISL2	0
SCAPER	5
MIR3713	0
RCN2	79
PSTPIP1	0
TSPAN3	378
PEAK1	11
LINC00597	0
HMG20A	62
LOC101929457	0
LINGO1	0
RP11-307C19.3	0
LOC101929478	0
LOC645752	0
LOC440292	0
LOC91450	0
TBC1D2B	0
SH2D7	0
CIB2	0
IDH3A	32
ACSBG1	0
DNAJA4	28
WDR61	213
CRABP1	0
IREB2	20
HYKK	0
PSMA4	242
CHRNA5	0
CHRNA3	0
CHRNB4	0
LOC646938	0
ADAMTS7	0
TRNAK6	0
MORF4L1	70
CTSH	152
RASGRF1	0
LOC729911	0
MIR184	0
ANKRD34C	0
TMED3	488
KIAA1024	0
TRNAC12	0
MTHFS	30
ST20-MTHFS	27
ST20	6
C15orf37	20
BCL2A1	0
ZFAND6	188
FAH	0
LOC100996492	0
LINC00927	0
LOC101929560	0
ARNT2	47
LOC100133746	0
RP11-379K22.2	9
MIR5572	0
ABHD17C	51
KIAA1199	0
MIR549	0
LOC102723954	0
MESDC2	104
MIR4514	0
MESDC1	9
C15orf26	0
IL16	0
STARD5	0
RP11-761I4.3	0
TMC3	0
LOC102723985	0
LOC102724001	0
MEX3B	0
LOC101929690	0
EFTUD1	52
LOC101929714	8
FAM154B	0
ADAMTS7P1	0
GOLGA6L10	2
UBE2Q2P3	20
UBE2Q2P2	16
GOLGA6L9	18
LOC102724034	0
LOC80154	0
RPS17	602
CPEB1	0
RP11-752G15.3	1
AP3B2	0
AC105339.1	0
LOC283693	0
RP11-752G15.6	0
FSD2	0
SCARNA15	0
WHAMM	21
HOMER2	0
FAM103A1	18
C15orf40	49
BTBD1	6
MIR4515	0
TM6SF1	0
HDGFRP3	0
LOC102724056	0
BNC1	0
SH3GL3	0
ADAMTSL3	0
EFTUD1P1	0
DNM1P41	0
LOC102724079	0
UBE2Q2L	0
LOC440300	0
GOLGA2P7	0
GOLGA6L4	0
LOC102724093	0
LOC102724117	0
LOC102724135	0
LOC102724171	0
GOLGA6L5P	0
UBE2Q2P1	0
LINC00933	0
ZSCAN2	125
SCAND2P	4
WDR73	79
NMB	0
SEC11A	109
ZNF592	24
ALPK3	0
SLC28A1	0
PDE8A	7
LOC101929451	0
LOC642423	0
LOC101929479	0
GOLGA6L3	0
LOC101929641	0
LOC102724393	0
AKAP13	229
LOC101929656	0
RP11-158M2.5	0
KLHL25	41
MIR1276	0
MIR548AP	0
RP11-553E24.2	0
AGBL1	0
AGBL1-AS1	0
LOC102724452	0
LOC102724465	0
LINC00052	0
LOC101929724	0
NTRK3	0
NTRK3-AS1	0
LOC102724494	0
MRPL46	86
MRPS11	51
DET1	0
LOC102724513	0
RP11-97O12.2	0
MIR1179	0
MIR7-2	0
MIR3529	0
AEN	126
ISG20	177
ACAN	0
HAPLN3	0
MFGE8	3
LOC102724554	0
LOC102724566	0
ABHD2	373
RLBP1	0
FANCI	18
POLG	118
MIR6766	0
TRNAR22	0
MIR9-3	0
LINC00925	0
RHCG	0
LINC00928	0
TICRR	0
KIF7	0
PLIN1	0
PEX11A	0
WDR93	0
MESP1	1
MESP2	0
ANPEP	0
AP3S2	17
C15orf38-AP3S2	51
MIR5094	0
MIR5009	0
C15orf38	43
ZNF710	1
MIR3174	0
IDH2	286
LOC102724576	0
SEMA4B	15
CIB1	332
GDPGP1	37
TTLL13	0
NGRN	230
ZNF774	0
GABARAPL3	1
IQGAP1	487
CRTC3	62
LOC101926895	2
RP11-387D10.3	0
BLM	0
FURIN	62
FES	0
MAN2A2	4
UNC45A	60
HDDC3	45
RCCD1	0
PRC1	0
PRC1-AS1	0
VPS33B	0
AC068831.10	0
SV2B	0
RP11-661P17.1	5
SLCO3A1	40
ST8SIA2	0
C15orf32	0
LINC00930	0
FAM174B	83
LOC643797	0
LOC101926994	0
ASB9P1	0
LOC100507217	89
CHD2	203
MIR3175	0
RGMA	0
LOC101927025	0
UNQ9370	0
LOC100996663	0
LOC283682	0
LOC101927153	0
LOC102724767	0
LOC101927129	0
LOC101927112	0
LOC101927091	0
MCTP2	46
LOC440311	2
LINC01197	0
LOC102724815	0
LINC00924	0
LOC101927192	0
NR2F2-AS1	0
NR2F2	0
MIR1469	0
LOC102724872	0
LOC101927263	0
SPATA8-AS1	0
SPATA8	0
RP11-461F11.1	0
RP11-461F11.3	0
LINC00923	0
ARRDC4	0
LOC101927332	0
FAM169B	0
LOC102724939	0
IGF1R	237
MIR4714	0
PGPEP1L	0
SYNM	0
TTC23	0
LRRC28	0
HSP90B2P	96
MEF2A	0
LYSMD4	113
DNM1P46	0
LOC102724973	0
ADAMTS17	0
SPATA41	0
LOC102723320	0
CERS3	0
PRKXP1	0
LOC102723335	0
LINS	36
ASB7	7
LOC440313	0
RP11-66B24.1	0
ALDH1A3	0
LOC101927751	0
LRRK1	5
CHSY1	0
VIMP	117
SNRPA1	27
PCSK6	15
LOC100507472	0
LOC102723394	0
LOC101927505	0
TM2D3	48
TARSL2	0
LOC100128108	0
LOC102723942	0
LOC101927628	0
LOC101927662	0
LOC101927594	0
LOC102723565	0
LOC102723960	0
OR4F6	0
OR4F15	0
OR4F13P	0
OR4F4	0
FAM138E	0
LOC102723600	0
MIR1302-9	0
WASH3P	1
MIR6859-2	0
DDX11L9	0
LOC101929832	0
LOC645202-2	0
GOLGA8F-2	0
MIR4509-2-2	0
MIR4509-3-2	0
GOLGA8G-2	0
LOC100132202-2	0
LOC101929047-2	0
MEGF11-2	0
MIR4311-2	0
LOC102723461	0
LOC102723502	0
LOC102723532	0
CYFIP1-2	0
TUBGCP5-2	0
GOLGA6L1-2	0
GOLGA8DP-2	0
MIR4509-1-2	0
LOC102724979	0
B2M-2	0
TRIM69-2	0
GOLGA6L10-2	0
LOC727751	0
LOC102724986	0
GOLGA6L19	0
UBE2Q2P3-2	0
UBE2Q2P2-2	0
GOLGA6L9-2	0
LOC102724034-2	0
LOC80154-2	0
RPS17-2	0
CPEB1-2	0
GOLGA8EP-2	0
LOC440243-2	0
HERC2P7-2	0
HERC2P2-2	0
LOC101927846-2	0
GOLGA8I-2	0
LOC646214-2	0
CXADRP2-2	0
LOC339010	0
RP11-69H14.6-3	0
LOC102724737-2	0
OCA2-2	0
HERC2-2	0
LOC645202-3	0
GOLGA8F-3	0
MIR4509-2-3	0
MIR4509-3-3	0
GOLGA8G-3	0
LOC100132202-3	0
LOC101929047-3	0
HERC2P9-2	0
LOC102723873-2	0
GOLGA8M-2	0
LOC101929283-2	0
WHAMMP2-2	0
LOC100289656-2	0
LOC646278-2	0
APBA2-2	0
FAM189A1-2	0
NDNL2-2	0
TJP1-2	0
GOLGA8J-2	0
LOC101927852-2	0
ULK4P3-2	0
GOLGA8T-2	0
LOC101929922-2	0
DKFZP434L187-2	0
LOC102724055-2	0
CHRFAM7A-2	0
DNM1P50-2	0
LOC101929944	0
LOC101060569-2	0
LOC101927724	0
LOC102725021	0
GOLGA8R-2	0
LOC101927788-2	0
ULK4P2-2	0
GOLGA8H-2	0
LOC101927579-2	0
ARHGAP11B-2	0
LOC100288637-2	0
HERC2P10-2	0
FAN1-2	0
MTMR10-2	0
TRPM1-2	0
MIR211-2	0
LOC102725022	0
RP11-16E12.2-2	0
KLF13-2	0
OTUD7A-2	0
CHRNA7-2	0
LOC102724078-2	0
LOC101929887-2	0
WHAMMP1-2	0
LOC100996255-2	0
LOC102724144-2	0
GOLGA8N-2	0
LOC101928042-2	0
ARHGAP11A-2	0
SCG5-2	0
GREM1-2	0
LOC100131315-2	0
FMN1-2	0
TUBGCP5-3	0
GOLGA6L1-3	0
GOLGA8DP-3	0
MIR4509-1-3	0
DDX11L10	0
WASIR2	0
POLR3K	11
SNRNP25	35
RHBDF1	47
MPG	170
NPRL3	13
HBZ	0
HBM	0
HBA2	3
HBA1	0
HBQ1	0
LUC7L	30
ITFG3	147
RGS11	2
ARHGDIG	0
PDIA2	0
AXIN1	38
MRPL28	132
TMEM8A	20
LOC100134368	0
NME4	1
DECR2	53
RAB11FIP3	0
CAPN15	13
LINC00235	0
MIR5587	0
MIR3176	0
C16orf11	0
NHLRC4	0
PIGQ	111
RAB40C	76
LOC101929280	0
WFIKKN1	2
C16orf13	36
LOC100287175	0
TRNAG4	0
LOC100130285	0
FAM195A	25
WDR90	36
RHOT2	302
RHBDL1	10
STUB1	113
JMJD8	115
WDR24	144
FBXL16	27
METRN	61
FAM173A	72
CCDC78	1
HAGHL	75
NARFL	75
MSLN	0
MIR662	0
RPUSD1	21
CHTF18	0
GNG13	0
PRR25	0
LMF1	0
LOC101929409	0
LOC101929387	0
SOX8	0
SSTR5-AS1	0
SSTR5	0
C1QTNF8	0
CACNA1H	0
TPSG1	0
TPSB2	0
TPSAB1	0
TPSD1	0
UBE2I	454
LOC102724592	0
BAIAP3	7
TSR3	7
GNPTG	179
UNKL	41
LOC101929440	0
C16orf91	14
CCDC154	0
CLCN7	67
PTX4	0
TELO2	128
IFT140	130
TMEM204	2
LOC102724611	3
CRAMP1L	10
HN1L	498
MAPK8IP3	71
LOC101929480	0
MIR3177	0
NME3	158
MRPS34	130
EME2	1
SPSB3	165
NUBP2	150
IGFALS	27
HAGH	228
FAHD1	158
MEIOB	1
LINC00254	0
HS3ST6	0
MSRB1	235
RPL3L	0
NDUFB10	275
RPS2	164
SNORA10	0
SNORA64	0
SNHG9	14
SNORA78	0
RNF151	0
TBL3	0
NOXO1	0
GFER	23
SYNGR3	173
ZNF598	16
NPW	0
SLC9A3R2	0
NTHL1	35
TSC2	170
PKD1	73
MIR1225	0
MIR6511B-1	0
MIR4516	0
MIR3180-5	0
RAB26	0
SNHG19	44
SNORD60	1
TRAF7	119
CASKIN1	10
MLST8	220
BRICD5	4
PGP	0
E4F1	32
DNASE1L2	12
ECI1	54
RNPS1	136
MIR3677	0
MIR940	0
MIR4717	0
ABCA3	164
ABCA17P	0
CCNF	18
MIR6767	1
C16orf59	0
MIR6768	0
LOC729652	0
NTN3	0
TBC1D24	10
ATP6V0C	156
AMDHD2	63
CEMP1	7
MIR3178	0
PDPK1	54
LOC652276	15
FLJ42627	1
ERVK13-1	0
KCTD5	32
PRSS27	1
SRRM2-AS1	6
SRRM2	616
TCEB2	315
PRSS33	0
LOC102724707	0
PRSS41	0
PRSS21	4
ZG16B	199
PRSS30P	0
PRSS22	15
LOC101929566	0
FLYWCH2	24
FLYWCH1	54
KREMEN2	0
PAQR4	20
PKMYT1	0
LINC00514	0
LOC102724771	0
LOC101929613	0
CLDN9	0
CLDN6	0
TNFRSF12A	622
HCFC1R1	36
THOC6	84
CCDC64B	363
RP11-473M20.5	50
MMP25	2
LOC101929668	17
RP11-473M20.7	10
IL32	572
ZSCAN10	0
ZNF205-AS1	0
ZNF205	0
RP11-473M20.14	11
ZNF213	7
CASP16	0
TRNAR19	0
TRNAR18	0
TRNAK15	0
TRNAP19	0
TRNAP12	0
TRNAK26	0
TRNAK21	0
TRNAP9	0
TRNAP21	0
TRNAP16	0
TRNAP18	0
TRNAK9	0
TRNAP5	0
TRNAR23	0
OR1F1	0
OR1F2P	0
ZNF200	0
MEFV	0
LINC00921	0
ZNF263	64
TIGD7	0
LOC102724873	12
ZNF75A	2
OR2C1	0
MTRNR2L4	0
ZSCAN32	7
ZNF174	0
ZNF597	0
NAA60	83
MIR6126	3
C16orf90	0
CLUAP1	24
NLRC3	0
LOC101929732	0
SLX4	0
DNASE1	50
TRAP1	122
LOC101929751	12
CREBBP	110
LOC102724927	0
ADCY9	12
SRL	2
RP11-95P2.1	0
TFAP4	0
GLIS2	0
LOC101926896	0
PAM16	60
CORO7-PAM16	177
CORO7	141
VASN	0
DNAJA3	100
NMRAL1	162
HMOX2	129
CDIP1	40
C16orf96	0
UBALD1	14
MGRN1	89
MIR6769A	0
NUDT16L1	34
ANKS3	3
C16orf71	15
ZNF500	32
SEPT12	0
SMIM22	143
ROGDI	23
GLYR1	61
UBN1	39
PPL	226
SEC14L5	2
NAGPA	40
NAGPA-AS1	3
C16orf89	0
ALG1	96
FAM86A	29
RBFOX1	4
RP11-124K4.1	0
MIR8065	0
LOC102723308	0
LOC440337	0
TMEM114	0
METTL22	77
ABAT	0
TMEM186	27
PMM2	168
CARHSP1	83
LOC101929989	0
USP7	64
C16orf72	25
LOC101927009	0
LOC101927026	0
GRIN2A	0
ATF7IP2	0
EMP2	334
TEKT5	0
NUBP1	149
TVP23A	72
CIITA	0
DEXI	0
LOC100505564	0
CLEC16A	102
SOCS1	7
TNP2	0
PRM3	0
PRM2	0
PRM1	0
MIR548H2	0
RMI2	0
LOC101927071	0
LOC388210	0
LOC102723455	0
LOC400499	0
LOC101927131	0
LOC102723843	0
LOC101927205	0
LITAF	413
SNN	73
TXNDC11	60
ZC3H7A	59
BCAR4	0
RSL1D1	274
GSPT1	96
TNFRSF17	0
SNX29	47
FLJ32790	0
LOC101927227	0
LOC101929304	9
CPPED1	48
MIR4718	0
SHISA9	0
LOC101927287	0
ERCC4	22
LOC101927311	0
LOC101927348	0
MKL2	274
TRNAT6	0
LOC100129781	0
MIR193B	0
MIR365A	0
PARN	180
BFAR	208
PLA2G10	0
LOC100652777	0
NPIPA3	0
NPIPA2	0
ABCC6P2	0
NOMO1	8
LOC101927469	0
MIR3179-1	0
MIR3670-1	0
MIR3180-1	0
LOC100288162	0
NPIPA1	0
PDXDC1	331
MIR1972-1	0
NTAN1	11
RRN3	121
LOC100505915	0
MIR3180-4	0
NPIPA5	1
MPV17L	0
C16orf45	5
KIAA0430	96
MIR6506	1
NDE1	62
MIR484	0
MYH11	18
FOPNL	29
ABCC1	29
ABCC6	0
NOMO3	0
MIR3179-2	0
MIR3670-2	0
MIR3180-2	0
PKD1P1	0
MIR6511A-2	0
MIR6770-2	0
NPIPA7	0
XYLT1	0
LOC102723692	0
NPIPA8	0
MIR3180-3	0
MIR3179-3	0
LOC102723728	0
NOMO2	0
ABCC6P1	0
RPS15A	558
ARL6IP1	340
SMG1	163
TMC7	0
LOC102723385	0
COQ7	46
ITPRIPL2	31
SYT17	0
CLEC19A	0
LOC102724257	98
TMC5	885
GDE1	195
CCP110	2
C16orf62	189
KNOP1	50
IQCK	38
GPRC5B	0
GPR139	0
LOC102723396	0
GP2	0
UMOD	0
PDILT	0
ACSM5	0
ACSM2A	0
ACSM2B	0
ACSM1	1
THUMPD1	108
ACSM3	11
ERI2	78
LOC81691	1
DCUN1D3	0
LYRM1	84
DNAH3	0
TMEM159	120
ZP2	0
ANKS4B	0
CRYM	0
CRYM-AS1	0
SNX29P1	0
NPIPB3	2
LOC100190986	0
LOC100271836	11
MIR3680-1	0
SLC7A5P2	7
LOC101927814	0
METTL9	90
IGSF6	0
OTOA	0
RRN3P1	0
LOC102723428	0
NPIPB4	3
UQCRC2	96
PDZD9	4
C16orf52	0
VWA3A	0
TRNAL7	0
EEF2K	18
TRNAL27	0
POLR3E	17
CDR2	386
RRN3P3	30
SMG1P1	15
NPIPB5	6
LOC653786	0
HS3ST2	0
USP31	64
SCNN1G	0
SCNN1B	24
COG7	41
GGA2	63
EARS2	141
